GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "11000","District of Columbia",2,SAEXP1,20,"...","   Financial services and insurance","Millions of current dollars",1430.4,1468.4,1491.3,1591.7,1461.8,1409.0,1413.2,1540.9,1706.9,1868.0,2048.2,2194.2,2084.6,2188.3,2308.2,2437.0,2631.2,2765.4,2922.1,2963.7,3029.5,3079.1,3104.1
 "11000","District of Columbia",2,SAEXP1,21,"...","   Other services","Millions of current dollars",3738.7,3772.3,4103.9,4356.4,4734.5,5031.5,5306.3,5703.9,5897.5,6032.7,6520.4,6711.3,6652.1,6923.9,7092.0,7094.2,7411.9,7716.4,7931.7,8103.9,8391.3,8935.1,9265.4
 "11000","District of Columbia",2,SAEXP1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",250.0,308.0,383.0,495.0,639.0,719.0,691.0,678.0,620.0,639.0,641.0,914.5,687.9,662.2,625.5,881.5,723.7,851.9,712.4,969.4,763.5,1149.4,926.5
 "11000","District of Columbia",2,SAEXP1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",1496.0,1612.0,1770.0,2007.0,2314.0,2547.0,2765.0,2894.0,2925.0,3004.0,3226.0,3592.1,3442.7,3566.8,3639.3,3969.7,4003.4,4281.2,4323.5,4705.8,4566.8,5086.8,5012.5
 "11000","District of Columbia",2,SAEXP1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",1246.0,1304.0,1387.0,1512.0,1675.0,1828.0,2074.0,2216.0,2305.0,2365.0,2585.0,2677.6,2754.8,2904.6,3013.9,3088.2,3279.8,3429.3,3611.1,3736.5,3803.3,3937.4,4086.0
 "12000","Florida",5,SAEXP1,1,"...","Personal consumption expenditures","Millions of current dollars",314431.2,336078.2,356118.0,386621.9,406289.8,420568.0,445273.6,482756.1,524355.0,564762.3,589257.8,597531.5,588295.9,609692.8,639640.5,665263.8,686934.8,727300.9,766806.2,799108.7,835406.6,882110.3,923931.4
 "12000","Florida",5,SAEXP1,2,"..."," Goods","Millions of current dollars",114740.5,122547.5,131641.7,142027.3,148218.9,150875.4,159432.7,175063.3,192395.6,205268.5,209568.5,203647.0,191750.4,200290.4,212877.7,221861.4,234031.9,247695.8,257728.7,264702.1,277500.7,294033.1,305583.3
 "12000","Florida",5,SAEXP1,3,"...","  Durable goods","Millions of current dollars",44437.4,48553.3,51999.0,55433.8,58107.3,61205.6,64383.4,70939.9,78872.8,82176.9,81642.2,72357.4,65100.5,67765.6,71687.9,75752.0,81427.7,87054.9,93062.6,96858.6,102114.5,109144.5,113209.5
 "12000","Florida",5,SAEXP1,4,"...","   Motor vehicles and parts","Millions of current dollars",18510.9,20412.6,21776.9,22972.4,23977.7,25208.6,25400.4,26997.7,28913.4,28685.6,27964.0,22477.1,20174.5,22135.0,23544.4,25722.2,27697.6,29797.0,32964.6,33588.0,34960.8,37046.1,37139.6
 "12000","Florida",5,SAEXP1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",10733.9,11837.6,12798.0,13756.7,14859.3,15795.0,16702.4,18771.5,21265.5,22467.3,21238.2,18995.1,16861.3,17061.5,17810.7,18844.3,20132.1,21892.0,23647.4,25110.0,26597.2,28944.0,30314.5
 "12000","Florida",5,SAEXP1,6,"...","   Recreational goods and vehicles","Millions of current dollars",11246.2,12095.1,12920.0,13785.6,14401.3,15151.1,16701.9,18904.3,21819.3,23310.3,23957.6,22602.2,20023.3,20045.3,21113.1,21603.6,22972.9,24022.9,24593.3,26205.8,28301.8,30346.4,32784.9
 "12000","Florida",5,SAEXP1,7,"...","   Other durable goods","Millions of current dollars",3946.4,4208.0,4504.1,4919.2,4869.1,5050.9,5578.7,6266.4,6874.6,7713.7,8482.5,8283.1,8041.4,8523.9,9219.6,9582.0,10625.1,11343.0,11857.2,11954.9,12254.7,12808.0,12970.5
 "12000","Florida",5,SAEXP1,8,"...","  Nondurable goods","Millions of current dollars",70303.2,73994.3,79642.8,86593.5,90111.6,89669.8,95049.4,104123.5,113522.8,123091.6,127926.3,131289.6,126649.9,132524.8,141189.8,146109.4,152604.2,160640.9,164666.1,167843.4,175386.2,184888.6,192373.8
 "12000","Florida",5,SAEXP1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",28903.9,30483.3,31925.4,34356.4,36046.5,35613.8,37384.7,40533.4,43646.4,46166.4,48017.5,49857.9,49898.9,50486.7,52570.6,54099.6,56021.8,58852.1,61742.8,63403.5,65894.3,69089.0,72193.6
 "12000","Florida",5,SAEXP1,10,"...","   Clothing and footwear","Millions of current dollars",11473.6,11843.9,12369.4,13125.5,13232.9,13121.6,13722.1,14695.0,15373.5,16463.6,16940.3,16553.1,16035.5,17031.4,18111.8,19286.5,19880.8,20886.6,21577.1,21983.7,21911.7,22891.8,23287.2
 "12000","Florida",5,SAEXP1,11,"...","   Gasoline and other energy goods","Millions of current dollars",7025.6,6628.9,7386.9,8824.5,8744.5,8168.8,9249.3,11091.5,13780.5,16160.4,17408.1,18648.5,13433.4,15928.9,19531.9,20603.8,20630.2,20143.0,15622.0,13954.0,16007.9,17777.8,17140.2
 "12000","Florida",5,SAEXP1,12,"...","   Other nondurable goods","Millions of current dollars",22900.0,25038.2,27961.1,30287.0,32087.6,32765.5,34693.3,37803.5,40722.4,44301.2,45560.4,46230.1,47282.2,49077.7,50975.5,52119.5,56071.3,60759.2,65724.2,68502.2,71572.3,75130.1,79752.8
 "12000","Florida",5,SAEXP1,13,"..."," Services","Millions of current dollars",199690.7,213530.7,224476.2,244594.6,258070.9,269692.5,285840.8,307692.8,331959.4,359493.8,379689.4,393884.5,396545.5,409402.4,426762.8,443402.4,452902.9,479605.1,509077.5,534406.6,557905.9,588077.2,618348.2
 "12000","Florida",5,SAEXP1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",199412.6,212460.6,222700.2,242037.5,255150.0,266453.4,282899.9,304683.7,330034.3,356502.6,375730.4,389318.6,393183.4,406437.4,423818.0,439909.3,449635.8,476125.6,505712.5,530761.9,554272.5,583991.7,614229.3
 "12000","Florida",5,SAEXP1,15,"...","   Housing and utilities","Millions of current dollars",58094.6,61884.4,65043.6,69266.3,74877.1,77986.9,82090.7,86486.5,93790.4,101396.0,106441.3,111360.4,117746.9,119460.3,123014.5,126031.8,128641.4,134855.1,142596.0,150305.3,157623.5,164834.7,173216.7
 "12000","Florida",5,SAEXP1,16,"...","   Health care","Millions of current dollars",46350.6,48619.7,50069.5,54217.7,59570.9,65645.5,69796.1,75367.9,80497.7,86070.4,90892.4,95095.8,99915.2,102932.6,106295.7,111177.5,112552.1,119702.5,127106.0,133960.0,137921.0,144636.5,152643.0
 "12000","Florida",5,SAEXP1,17,"...","   Transportation services","Millions of current dollars",10592.5,11189.4,11674.2,12844.7,12509.8,12005.1,12616.2,13317.0,14159.7,15115.7,15382.1,15423.8,14347.9,14780.7,16058.8,16815.5,17909.9,19590.5,20953.2,22366.5,23416.3,24868.6,25817.9
 "12000","Florida",5,SAEXP1,18,"...","   Recreation services","Millions of current dollars",10568.3,11005.9,11576.2,12784.0,13150.2,13373.1,14498.4,16111.5,17219.0,18616.7,19711.7,20311.7,19749.5,20290.1,20472.7,21367.3,21987.2,23783.9,26282.5,28307.9,29934.4,31656.0,32895.6
 "12000","Florida",5,SAEXP1,19,"...","   Food services and accommodations","Millions of current dollars",24930.0,25825.0,26592.6,28275.4,29248.9,30375.7,32697.7,36284.0,40039.6,42729.2,44412.6,45094.0,43702.8,45936.8,49206.3,52704.2,54571.3,58606.1,63346.7,66140.4,68367.2,72414.2,74989.5
 "12000","Florida",5,SAEXP1,20,"...","   Financial services and insurance","Millions of current dollars",23782.0,26346.8,29289.0,33141.4,31471.9,31194.2,32644.3,36358.2,41121.8,45594.5,50085.2,52272.9,48985.9,52965.5,57329.2,59202.7,61058.9,63419.8,66860.6,68368.4,72627.8,77026.8,81534.6
 "12000","Florida",5,SAEXP1,21,"...","   Other services","Millions of current dollars",25094.7,27589.5,28455.0,31507.9,34321.1,35872.8,38556.5,40758.5,43205.9,46980.0,48805.1,49760.0,48735.1,50071.5,51440.9,52610.3,52915.1,56167.8,58567.5,61313.5,64382.2,68554.9,73132.0
 "12000","Florida",5,SAEXP1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",278.0,1070.1,1776.0,2557.1,2920.9,3239.1,2940.9,3009.1,1925.1,2991.2,3958.9,4565.9,3362.1,2964.9,2944.8,3493.1,3267.1,3479.5,3365.0,3644.7,3633.5,4085.5,4118.9
 "12000","Florida",5,SAEXP1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",16261.0,17789.1,19651.0,21767.1,23600.0,25565.0,27374.0,29613.1,32311.1,35479.1,38568.0,40082.4,40230.3,41432.6,42495.8,44175.6,44954.1,47351.1,50344.6,53393.5,54949.2,57811.4,60128.9
 "12000","Florida",5,SAEXP1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",15983.0,16718.9,17875.0,19210.0,20679.1,22325.9,24433.1,26604.0,30386.0,32487.9,34609.1,35516.5,36868.2,38467.7,39550.9,40682.5,41687.0,43871.6,46979.6,49748.7,51315.7,53725.9,56010.1
 "13000","Georgia",5,SAEXP1,1,"...","Personal consumption expenditures","Millions of current dollars",145244.3,154480.2,167173.2,181590.0,190153.9,198392.5,209393.0,222435.3,238599.7,254211.4,268277.1,273696.8,268073.5,276667.8,289926.0,299654.5,309456.0,325151.2,338670.7,353523.6,371696.0,389975.9,404263.7
 "13000","Georgia",5,SAEXP1,2,"..."," Goods","Millions of current dollars",58323.1,61450.2,67965.2,72354.8,74628.7,76577.9,80204.1,85191.9,91237.3,96994.3,101013.7,99355.3,93544.9,97910.8,103905.7,107530.5,110692.1,115837.8,118512.7,120129.4,127371.3,134384.9,138612.3
 "13000","Georgia",5,SAEXP1,3,"...","  Durable goods","Millions of current dollars",21757.6,23653.7,26418.0,27462.4,28515.3,29423.6,30640.1,32041.8,33145.9,34604.3,35779.7,31781.6,28751.5,30152.2,31204.5,32842.0,34209.1,35954.1,38692.0,40514.7,42763.9,45450.8,47207.1
 "13000","Georgia",5,SAEXP1,4,"...","   Motor vehicles and parts","Millions of current dollars",9601.4,10621.6,11735.8,12001.5,12781.2,13267.0,13119.3,13241.8,13429.6,13220.0,13463.5,10930.7,9800.3,10710.9,11338.7,12278.4,13113.7,13876.2,15216.9,15996.0,16557.0,17416.1,17656.5
 "13000","Georgia",5,SAEXP1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",5542.9,5934.2,6574.3,6944.7,7174.3,7276.7,7660.3,8173.5,8512.3,9039.1,9059.3,8157.2,7296.9,7380.5,7415.0,7609.6,7850.5,8229.9,8895.1,9512.4,10127.6,10932.3,11561.3
 "13000","Georgia",5,SAEXP1,6,"...","   Recreational goods and vehicles","Millions of current dollars",4139.4,4434.8,5156.8,5454.0,5526.8,5673.0,6395.4,6839.4,7187.7,7827.5,8408.0,7928.7,7060.7,7270.0,7354.0,7731.8,7829.4,8156.9,8649.2,9085.3,10006.3,10782.1,11613.3
 "13000","Georgia",5,SAEXP1,7,"...","   Other durable goods","Millions of current dollars",2474.0,2663.2,2951.0,3062.2,3032.9,3206.9,3465.1,3787.2,4016.2,4517.7,4848.9,4765.1,4593.6,4790.8,5096.7,5222.2,5415.5,5691.0,5930.8,5920.9,6073.0,6320.3,6375.9
 "13000","Georgia",5,SAEXP1,8,"...","  Nondurable goods","Millions of current dollars",36565.4,37796.4,41547.2,44892.4,46113.4,47154.3,49564.0,53150.1,58091.5,62390.1,65234.0,67573.7,64793.4,67758.6,72701.2,74688.5,76482.9,79883.7,79820.7,79614.7,84607.4,88934.1,91405.3
 "13000","Georgia",5,SAEXP1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",13260.0,13869.1,14837.8,15825.6,16425.8,16790.3,17390.8,18450.3,19616.0,20642.6,21779.8,22638.3,23217.1,23777.1,25096.5,26181.3,26878.1,28436.5,29234.1,29639.0,31263.0,32258.8,33212.8
 "13000","Georgia",5,SAEXP1,10,"...","   Clothing and footwear","Millions of current dollars",7335.5,7632.8,8276.9,8272.8,8346.4,8525.1,8528.8,8804.9,9364.9,9842.4,9891.2,9612.5,9215.6,9488.9,9779.8,10000.5,10364.6,10834.8,11203.8,11426.2,11505.1,11985.2,12190.1
 "13000","Georgia",5,SAEXP1,11,"...","   Gasoline and other energy goods","Millions of current dollars",4582.4,4186.9,4747.7,6003.4,5829.0,5409.1,6211.8,7394.2,9662.8,10867.6,11511.4,12949.0,9475.5,11015.8,13596.5,13650.3,13603.5,13286.5,10272.8,8985.2,10285.4,11521.6,11020.0
 "13000","Georgia",5,SAEXP1,12,"...","   Other nondurable goods","Millions of current dollars",11387.5,12107.6,13684.8,14790.5,15512.2,16429.7,17432.5,18500.7,19447.8,21037.5,22051.6,22373.9,22885.2,23476.8,24228.4,24856.4,25636.9,27326.0,29110.0,29564.2,31554.0,33168.5,34982.4
 "13000","Georgia",5,SAEXP1,13,"..."," Services","Millions of current dollars",86921.2,93030.0,99208.0,109235.2,115525.2,121814.6,129188.9,137243.4,147362.4,157217.1,167263.5,174341.5,174528.6,178757.0,186020.4,192124.0,198763.9,209313.4,220158.1,233394.2,244324.6,255590.9,265651.4
 "13000","Georgia",5,SAEXP1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",86424.2,92479.9,98303.0,108067.2,113801.3,119835.5,127086.9,135263.4,146021.3,155464.0,165017.5,171230.0,171696.3,176216.8,183197.2,188957.9,195351.4,205741.2,216515.3,229595.9,240534.3,251816.3,262052.2
 "13000","Georgia",5,SAEXP1,15,"...","   Housing and utilities","Millions of current dollars",25673.0,27318.5,28513.1,31135.3,33228.4,34834.2,36593.3,38762.1,42197.6,44661.4,46634.1,48733.6,50031.4,51327.0,52568.1,53053.7,54129.3,56562.1,59132.2,62779.1,65761.9,68813.4,72656.6
 "13000","Georgia",5,SAEXP1,16,"...","   Health care","Millions of current dollars",21136.3,22128.9,22629.2,24368.3,26239.6,28571.5,30622.2,32725.0,35111.7,36734.0,38695.9,39917.2,41568.6,42231.5,43728.8,46266.5,47985.1,50258.6,54117.4,58199.0,60370.8,63770.9,65982.1
 "13000","Georgia",5,SAEXP1,17,"...","   Transportation services","Millions of current dollars",4112.1,4451.3,4789.9,5234.3,4984.0,4756.9,5307.3,5354.1,5575.9,5927.3,6299.5,6582.3,6199.0,6385.5,7056.6,7160.9,7589.3,8242.5,8688.5,9023.2,9634.5,10269.7,10805.3
 "13000","Georgia",5,SAEXP1,18,"...","   Recreation services","Millions of current dollars",4378.6,4655.9,5267.7,5737.2,5958.6,6184.2,6391.6,6869.9,7548.3,8162.3,8957.7,9347.2,9343.7,9706.1,9995.8,10666.3,11253.4,11845.6,12337.6,13288.8,13882.2,13993.9,14274.2
 "13000","Georgia",5,SAEXP1,19,"...","   Food services and accommodations","Millions of current dollars",10324.4,10910.0,11680.9,12797.6,13098.4,13561.7,14527.8,15543.2,16639.5,17761.5,18432.2,18759.7,18450.7,19018.5,19892.1,20786.2,21862.8,23578.4,24591.9,26094.3,27437.7,28781.1,29847.9
 "13000","Georgia",5,SAEXP1,20,"...","   Financial services and insurance","Millions of current dollars",8877.5,9708.1,10850.9,12528.6,12410.7,12829.7,13633.5,14996.6,16361.8,17795.8,19792.6,20866.0,19968.4,20762.0,21726.5,21825.4,22305.0,23196.9,24636.3,25636.3,27040.5,28323.1,28871.7
 "13000","Georgia",5,SAEXP1,21,"...","   Other services","Millions of current dollars",11922.4,13307.2,14571.3,16265.8,17881.7,19097.2,20011.3,21012.5,22586.4,24421.6,26205.6,27024.0,26134.4,26786.1,28229.4,29199.1,30226.5,32057.1,33011.4,34575.2,36406.5,37864.3,39614.4
 "13000","Georgia",5,SAEXP1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",497.0,550.1,905.0,1168.1,1723.9,1979.1,2102.0,1980.1,1341.1,1753.1,2246.0,3111.5,2832.3,2540.2,2823.1,3166.1,3412.6,3572.1,3642.8,3798.3,3790.3,3774.6,3599.2
 "13000","Georgia",5,SAEXP1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",10659.0,11852.0,12911.0,13938.1,15710.0,17176.0,18622.0,19959.0,20441.1,21959.0,23964.0,25250.2,25816.0,26174.6,26921.1,27844.9,29012.8,30126.1,32446.8,35058.7,36580.7,38629.3,39396.2
 "13000","Georgia",5,SAEXP1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",10162.0,11302.0,12006.0,12770.0,13986.1,15196.9,16520.0,17979.0,19100.0,20205.9,21718.1,22138.7,22983.7,23634.4,24097.9,24678.8,25600.2,26553.9,28804.0,31260.4,32790.4,34854.7,35797.0
 "15000","Hawaii",8,SAEXP1,1,"...","Personal consumption expenditures","Millions of current dollars",25888.4,26480.1,27473.0,29315.1,30507.9,31692.0,33813.0,36309.7,39558.9,42367.7,44386.0,46601.1,46360.6,48196.8,50614.7,53034.4,54767.3,57294.7,59262.3,61463.4,64057.1,67372.3,69993.4
 "15000","Hawaii",8,SAEXP1,2,"..."," Goods","Millions of current dollars",8877.8,8792.4,9365.1,9968.7,10434.9,10835.6,11599.4,12710.5,13772.4,14593.8,15134.7,15430.4,15093.5,15531.0,16292.0,16858.6,17357.2,17743.5,17904.7,18364.3,19110.9,20163.6,20799.7
 "15000","Hawaii",8,SAEXP1,3,"...","  Durable goods","Millions of current dollars",2702.0,2748.3,3013.3,3282.2,3519.7,3848.9,4280.8,4738.7,5085.0,5279.1,5362.6,5125.1,4767.7,4827.0,5062.2,5362.9,5645.5,5794.1,5970.3,6145.1,6411.1,6780.8,6916.2
 "15000","Hawaii",8,SAEXP1,4,"...","   Motor vehicles and parts","Millions of current dollars",886.5,932.2,1045.1,1161.8,1265.8,1471.2,1675.2,1746.4,1746.8,1675.6,1622.0,1348.9,1207.3,1237.4,1329.3,1433.8,1545.6,1641.0,1774.5,1832.1,1899.8,1935.4,1889.0
 "15000","Hawaii",8,SAEXP1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",616.1,615.6,670.3,721.9,795.9,851.8,954.5,1081.1,1218.5,1261.8,1267.9,1220.6,1113.1,1116.1,1132.6,1162.6,1205.9,1272.0,1340.7,1421.2,1512.6,1610.7,1649.1
 "15000","Hawaii",8,SAEXP1,6,"...","   Recreational goods and vehicles","Millions of current dollars",756.4,769.6,850.2,932.7,1019.0,1099.2,1185.6,1397.5,1539.1,1701.5,1797.5,1875.9,1796.7,1776.6,1795.0,1908.2,1926.5,1857.7,1773.1,1750.8,1811.6,1980.6,2112.8
 "15000","Hawaii",8,SAEXP1,7,"...","   Other durable goods","Millions of current dollars",443.0,430.8,447.7,465.8,438.9,426.7,465.5,513.6,580.5,640.2,675.2,679.6,650.7,696.9,805.4,858.3,967.4,1023.4,1082.1,1141.0,1187.1,1254.0,1265.3
 "15000","Hawaii",8,SAEXP1,8,"...","  Nondurable goods","Millions of current dollars",6175.8,6044.2,6351.8,6686.5,6915.2,6986.8,7318.6,7971.9,8687.4,9314.7,9772.1,10305.4,10325.8,10704.1,11229.8,11495.8,11711.8,11949.5,11934.3,12219.2,12699.9,13382.8,13883.5
 "15000","Hawaii",8,SAEXP1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",2620.5,2575.6,2695.3,2816.3,2986.3,3061.5,3135.8,3340.3,3610.3,3832.4,4025.2,4227.6,4445.0,4552.6,4759.5,4800.0,4927.7,5027.8,5085.1,5167.7,5366.2,5633.7,5863.7
 "15000","Hawaii",8,SAEXP1,10,"...","   Clothing and footwear","Millions of current dollars",987.4,920.5,911.0,919.3,876.6,806.6,830.2,874.9,954.2,981.3,980.1,977.9,940.2,999.3,1095.8,1175.4,1178.5,1215.8,1222.7,1264.1,1282.1,1378.8,1391.2
 "15000","Hawaii",8,SAEXP1,11,"...","   Gasoline and other energy goods","Millions of current dollars",515.5,453.5,483.9,590.3,540.8,512.6,593.7,711.5,850.0,996.3,1056.6,1209.3,876.9,1002.1,1163.4,1153.4,1111.0,1045.6,776.8,753.3,849.1,968.0,893.3
 "15000","Hawaii",8,SAEXP1,12,"...","   Other nondurable goods","Millions of current dollars",2052.4,2094.6,2261.6,2360.5,2511.4,2606.0,2758.8,3045.1,3273.0,3504.7,3710.2,3890.5,4063.7,4150.1,4211.0,4367.0,4494.6,4660.2,4849.7,5034.1,5202.5,5402.3,5735.3
 "15000","Hawaii",8,SAEXP1,13,"..."," Services","Millions of current dollars",17010.6,17687.7,18108.0,19346.4,20073.0,20856.4,22213.6,23599.2,25786.5,27773.9,29251.3,31170.7,31267.1,32665.8,34322.7,36175.7,37410.0,39551.2,41357.6,43099.1,44946.1,47208.7,49193.7
 "15000","Hawaii",8,SAEXP1,14,"...","  Household consumption expenditures (for services)","Millions of current dollars",16168.6,16704.7,17163.0,18275.4,18922.0,19586.3,20827.6,22169.2,24173.5,25846.9,27305.3,29000.3,29143.0,30537.1,32127.6,33753.6,34986.2,36962.3,38838.4,40402.2,42212.7,44289.1,46234.5
 "15000","Hawaii",8,SAEXP1,15,"...","   Housing and utilities","Millions of current dollars",4739.6,4992.2,5264.4,5635.4,6004.3,6237.6,6494.2,6889.0,7438.5,8044.6,8538.4,9293.2,9522.8,10085.0,10731.5,11215.9,11671.1,12337.9,13029.3,13609.6,14169.9,14690.7,15186.3
 "15000","Hawaii",8,SAEXP1,16,"...","   Health care","Millions of current dollars",3826.7,3869.6,3885.6,3991.6,4282.1,4541.8,4983.2,5155.2,5695.1,5906.1,6297.0,6710.8,6917.7,6956.0,7047.8,7431.0,7590.8,7992.2,8506.9,8883.4,9356.4,9888.7,10464.0
 "15000","Hawaii",8,SAEXP1,17,"...","   Transportation services","Millions of current dollars",868.7,917.9,944.5,1078.9,1017.1,1018.2,1076.6,1175.5,1269.3,1329.0,1328.6,1368.5,1295.9,1375.2,1550.8,1660.1,1752.9,1792.1,1778.7,1863.1,1900.7,2066.0,2167.1
 "15000","Hawaii",8,SAEXP1,18,"...","   Recreation services","Millions of current dollars",916.0,907.1,910.4,987.8,997.5,1008.8,1053.2,1149.3,1244.1,1325.6,1388.9,1468.8,1463.7,1545.7,1573.3,1800.9,1952.2,2056.2,2134.7,2207.3,2272.9,2346.1,2393.2
 "15000","Hawaii",8,SAEXP1,19,"...","   Food services and accommodations","Millions of current dollars",1350.6,1326.1,1337.1,1473.2,1437.8,1481.1,1624.3,1831.5,2009.5,2182.3,2285.0,2291.6,2216.0,2353.7,2548.1,2784.0,2879.8,3014.3,3158.2,3286.9,3409.0,3523.0,3645.2
 "15000","Hawaii",8,SAEXP1,20,"...","   Financial services and insurance","Millions of current dollars",1817.6,1924.2,2041.3,2246.0,2207.7,2238.9,2328.3,2498.8,2763.2,2968.2,3219.3,3439.9,3390.3,3764.1,4040.9,4070.5,4213.4,4533.0,4749.6,4910.3,5244.2,5593.1,5816.3
 "15000","Hawaii",8,SAEXP1,21,"...","   Other services","Millions of current dollars",2649.3,2767.4,2779.7,2862.5,2975.4,3059.9,3267.7,3469.8,3753.9,4091.1,4248.2,4427.4,4336.5,4457.4,4635.3,4791.1,4925.9,5236.7,5481.0,5641.6,5859.5,6181.5,6562.3
 "15000","Hawaii",8,SAEXP1,22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)","Millions of current dollars",842.0,983.0,945.0,1071.0,1151.0,1270.0,1386.0,1430.0,1613.0,1927.0,1946.0,2170.4,2124.1,2128.7,2195.1,2422.2,2423.8,2588.8,2519.2,2696.9,2733.4,2919.6,2959.2
 "15000","Hawaii",8,SAEXP1,23,"...","   Gross output of nonprofit institutions","Millions of current dollars",2701.0,2946.0,2903.0,3128.0,3302.0,3568.0,3810.0,4034.0,4475.0,5015.0,5163.0,5549.1,5722.7,5919.1,6175.7,6644.8,6796.8,7248.2,7404.9,7723.8,7936.3,8438.9,8832.1
 "15000","Hawaii",8,SAEXP1,24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions","Millions of current dollars",1859.0,1963.0,1958.0,2057.0,2151.0,2298.0,2424.0,2604.0,2862.0,3088.0,3217.0,3378.8,3598.5,3790.4,3980.6,4222.7,4373.0,4659.4,4885.7,5026.9,5202.9,5519.3,5872.9
 "16000","Idaho",7,SAEXP1,1,"...","Personal consumption expenditures","Millions of current dollars",21121.2,22323.0,24038.2,26034.1,27122.4,28279.9,30059.8,32431.9,35586.9,38671.7,41062.5,42178.5,41163.0,42494.6,44493.2,46269.0,48310.3,50769.3,53195.9,56089.1,59946.5,63585.1,66448.4
 "16000","Idaho",7,SAEXP1,2,"..."," Goods","Millions of current dollars",8800.7,9125.4,9913.3,10737.1,10897.8,11074.9,11883.4,12898.8,14427.3,15847.4,16651.6,16468.9,15173.0,15676.6,16477.5,17158.5,17932.8,18777.1,19178.0,19885.3,21113.1,22067.4,22512.9
 "16000","Idaho",7,SAEXP1,3,"...","  Durable goods","Millions of current dollars",3412.1,3648.6,3929.8,4165.2,4205.5,4390.0,4637.2,5136.4,5758.0,6143.6,6403.8,5813.6,5203.6,5243.7,5375.0,5650.8,6116.1,6539.5,7145.6,7630.4,8262.8,8728.8,8972.1
 "16000","Idaho",7,SAEXP1,4,"...","   Motor vehicles and parts","Millions of current dollars",1546.4,1646.2,1727.4,1703.9,1751.8,1860.6,1896.5,2023.7,2128.4,2205.6,2344.1,1975.9,1738.3,1786.7,1834.9,1990.4,2171.2,2365.4,2666.2,2828.3,3131.6,3279.8,3229.2
 "16000","Idaho",7,SAEXP1,5,"...","   Furnishings and durable household equipment","Millions of current dollars",693.3,745.8,837.0,943.9,958.3,992.0,1036.9,1165.6,1371.9,1515.5,1491.3,1370.9,1189.9,1171.3,1165.4,1211.1,1299.6,1369.3,1479.8,1573.4,1677.6,1821.6,1951.6
 "16000","Idaho",7,SAEXP1,6,"...","   Recreational goods and vehicles","Millions of current dollars",818.2,888.3,971.6,1084.0,1077.3,1108.3,1227.8,1415.3,1656.5,1746.5,1812.4,1722.8,1531.7,1516.6,1576.6,1620.7,1775.3,1905.5,2069.1,2286.3,2480.9,2610.4,2752.6
 "16000","Idaho",7,SAEXP1,7,"...","   Other durable goods","Millions of current dollars",354.1,368.2,393.8,433.4,418.1,429.1,476.0,531.9,601.3,676.0,755.9,744.0,743.7,769.1,798.0,828.7,870.1,899.3,930.5,942.4,972.7,1017.0,1038.7
 "16000","Idaho",7,SAEXP1,8,"...","  Nondurable goods","Millions of current dollars",5388.6,5476.8,5983.5,6571.9,6692.2,6685.0,7246.2,7762.4,8669.3,9703.8,10247.8,10655.4,9969.4,10432.9,11102.5,11507.7,11816.7,12237.6,12032.4,12254.9,12850.3,13338.6,13540.8
 "16000","Idaho",7,SAEXP1,9,"...","   Food and beverages purchased for off-premises consumption","Millions of current dollars",2285.2,2356.4,2575.0,2718.0,2771.3,2688.7,2910.0,3079.0,3305.0,3666.7,3918.9,3950.5,3953.7,3911.6,4048.2,4269.4,4425.0,4629.3,4760.0,4920.1,5055.1,5099.8,5187.4
 "16000","Idaho",7,SAEXP1,10,"...","   Clothing and footwear","Millions of current dollars",773.9,783.2,809.5,866.2,886.2,881.2,917.8,954.0,1032.6,1106.3,1161.0,1165.4,1135.3,1156.0,1178.8,1252.8,1286.9,1310.1,1347.3,1416.8,1426.8,1526.7,1563.4
